cust_id	cust_name
c01547117	videotron ltee
c01547219	videotron ltee
c01547273	videotron ltee
c01547434	marmon keystone canada inc.
c01550020	goodman & co. investment council ltd.
c01591657	telus communications
c01623859	voizar inc
c01641322	bravenet web services inc
c01670613	radiant communications - toronto
c01672774	persona communications
c01677110	apotex pharmachem inc.
c01691108	cidc internal use
c01693407	west 49 inc.
c01708256	protus ip solutions
c01757071	sympatico hse
c01765498	videotron ltee
c01765512	videotron ltee
c01765561	videotron ltee
c01765573	videotron ltee
c01765750	videotron ltee
c01765764	videotron ltee
c01765855	videotron ltee
c01765939	videotron ltee
c01765940	videotron ltee
c01766044	videotron ltee
c01766049	videotron ltee
c01766195	videotron ltee
c01766223	videotron ltee
c01766233	videotron ltee
c01768759	new brunswick investment management corporation
c01768766	fredericton area community network
c01768772	fred-ezone - community-wide wi-fi network
c01779106	iweb apc servers
c01779112	iweb apc servers
c01822822	cablevision du nord de quebec inc
c01843416	tim hortons us sites
c01847394	videotron ltee
c01847401	videotron ltee
c01847408	videotron ltee
c01847508	videotron ltee
c01847573	videotron ltee
c01847687	videotron ltee
c01895953	montreal auto prix inc
c01896091	persona communications
c01912766	iweb dedicated cl
c01918091	sympatico hse
c01921813	saturn of peterborough
c01929594	upscalehost.com
c01933226	jdc technology
c01935611	sympatico hse
c01953013	ent to end networks
c01954082	antonio neris
c01956536	jean-sebastien bruneau
c01957146	new edge networks- zales corp
c01988728	sympatico hse
c02003161	sympatico hse
c02012260	seaside communications, inc.
c02014152	bluewater tv cable, limited
c02014993	ccroute inc
c02015495	videotron ltee
c02015539	videotron ltee
c02015545	videotron ltee
c02015607	videotron ltee
c02015653	videotron ltee
c02040784	transat tours canada
c02055964	itravel2000
c02059273	elm resources
c02060196	iweb dedicated cl2
c02060772	netsimplify solutions inc.
c02080549	bell canada - ics
c02082527	the tdl group corp (tim hortons) - ontario sites
c02082532	adt security services canada
c02103762	iweb apc servers
c02107724	caspienwave tsp inc.
c02114396	hikmat
c02117320	anthony austin
c02138528	rogers cable inc. bloor
c02138609	rogers cable inc. bloor
c02138625	rogers cable inc. mtmk
c02138667	rogers cable inc. bloor
c02138683	rogers cable inc. ajax
c02138712	rogers cable inc. ajax
c02138740	rogers cable inc. ajax
c02138765	rogers cable inc. basp
c02138768	rogers cable inc. basp
c02138778	rogers cable inc. bawk
c02138797	rogers cable inc. bawk
c02138838	rogers cable inc. hnsn
c02138868	rogers cable inc. hnsn
c02138869	rogers cable inc. hnsn
c02138882	rogers cable inc. hnsn
c02139005	rogers cable inc. flfrd
c02139039	rogers cable inc. nbfb
c02139056	rogers cable inc. ktgc
c02139076	rogers cable inc. ktgc
c02139119	rogers cable inc. ktgc
c02139126	rogers cable inc. ktgc
c02139146	rogers cable inc. ktgc
c02139156	rogers cable inc. grnsbr
c02139255	rogers cable inc. glph2
c02139287	rogers cable inc. brntfd
c02139317	rogers cable inc. lndn
c02139323	rogers cable inc. lndn
c02139350	rogers cable inc. lndn
c02139378	rogers cable inc. lndn
c02139409	rogers cable inc. mtmk
c02139524	rogers cable inc. mtmc
c02139613	rogers cable inc. nbmn
c02139619	rogers cable inc. nbmn
c02139673	rogers cable inc. mtnk
c02139718	rogers cable inc. nmkt2
c02139742	rogers cable inc. baol
c02139772	rogers cable inc. rchrd
c02139773	rogers cable inc. rchrd
c02139781	rogers cable inc. rchrd
c02139793	rogers cable inc. rchrd
c02139802	rogers cable inc. slnt
c02139882	rogers cable inc. slnt
c02139885	rogers cable inc. slnt
c02139932	rogers cable inc. pr
c02139943	rogers cable inc. pr
c02139951	rogers cable inc. nbsj
c02139959	rogers cable inc. nbsj
c02140017	rogers cable inc. etob
c02140031	rogers cable inc. etob
c02140061	rogers cable inc. etob
c02140067	rogers cable inc. etob
c02140089	rogers cable inc. etob
c02140101	rogers cable inc. nfsj
c02140124	rogers cable inc. wlfdle
c02140158	rogers cable inc. wlfdle
c02140160	rogers cable inc. wlfdle
c02140192	rogers cable inc. wlfdle
c02140223	rogers cable inc. wlfdle
c02140239	rogers cable inc. wlfdle
c02140241	rogers cable inc. wlfdle
c02140242	rogers cable inc. wlfdle
c02140258	rogers cable inc. wlfdle
c02140268	rogers cable inc. mtwd
c02140278	rogers cable inc. mtwd
c02140389	rogers cable inc. ym
c02140417	rogers cable inc. ym
c02140424	rogers cable inc. ym
c02144998	plus computer solutions
c02150793	codency hosting
c02157038	sympatico hse
c02170083	rogers cable inc. bloor
c02170105	rogers cable inc. bloor
c02170126	rogers cable inc. bloor
c02170136	rogers cable inc. bloor
c02170140	rogers cable inc. bloor
c02170143	rogers cable inc. bloor
c02170177	rogers cable inc. bloor
c02170199	rogers cable inc. bloor
c02170218	rogers cable inc. bloor
c02170227	rogers cable inc. bloor
c02170289	rogers cable inc. bloor
c02170429	rogers cable inc. ajax
c02170432	rogers cable inc. ajax
c02170434	rogers cable inc. ajax
c02170449	rogers cable inc. ajax
c02170478	rogers cable inc. ajax
c02170480	rogers cable inc. ajax
c02170504	rogers cable inc. ajax
c02170565	rogers cable inc. basp
c02170573	rogers cable inc. basp
c02170604	rogers cable inc. bawk
c02170618	rogers cable inc. bawk
c02170623	rogers cable inc. bawk
c02170642	rogers cable inc. bawk
c02170708	rogers cable inc. hnsn
c02170717	rogers cable inc. hnsn
c02170751	rogers cable inc. hnsn
c02170799	rogers cable inc. hnsn
c02170805	rogers cable inc. hnsn
c02170850	rogers cable inc. flfrd
c02170933	rogers cable inc. flfrd
c02171043	rogers cable inc. ktgc
c02171163	rogers cable inc. ktgc
c02171164	rogers cable inc. ktgc
c02171165	rogers cable inc. ktgc
c02171179	rogers cable inc. ktgc
c02171195	rogers cable inc. ktgc
c02171197	rogers cable inc. grnsbr
c02171220	rogers cable inc. grnsbr
c02171344	rogers cable inc. grnsbr
c02171348	rogers cable inc. grnsbr
c02171350	rogers cable inc. grnsbr
c02171432	rogers cable inc. glph2
c02171563	rogers cable inc. lndn
c02171565	rogers cable inc. lndn
c02171597	rogers cable inc. lndn
c02171652	rogers cable inc. lndn
c02171688	rogers cable inc. lndn
c02171697	rogers cable inc. lndn
c02171708	rogers cable inc. lndn
c02171712	rogers cable inc. lndn
c02171767	rogers cable inc. lndn
c02171783	rogers cable inc. lndn
c02171819	rogers cable inc. mtmk
c02171849	rogers cable inc. mtmk
c02171895	rogers cable inc. mtmk
c02171905	rogers cable inc. mtmc
c02171912	rogers cable inc. mtmc
c02171929	rogers cable inc. mtmc
c02171936	rogers cable inc. mtmc
c02171972	rogers cable inc. mtmc
c02171991	rogers cable inc. mtmc
c02172005	rogers cable inc. mtmc
c02172024	rogers cable inc. mtmc
c02172026	rogers cable inc. mtmc
c02172032	rogers cable inc. mtmc
c02172042	rogers cable inc. mtmc
c02172085	rogers cable inc. mtmc
c02172147	rogers cable inc. mtmc
c02172174	rogers cable inc. mtmc
c02172181	rogers cable inc. mrmch
c02172193	rogers cable inc. nbmn
c02172211	rogers cable inc. hnsn
c02172226	rogers cable inc. flfrd
c02172241	rogers cable inc. hnsn
c02172285	rogers cable inc. clwd
c02172291	rogers cable inc. hnsn
c02172304	rogers cable inc. edmnst
c02172305	rogers cable inc. nfcb
c02172344	rogers cable inc. hnsn
c02172346	rogers cable inc. flfrd
c02172348	rogers cable inc. hnsn
c02172363	rogers cable inc. clwd
c02172390	rogers cable inc. nbmn
c02172445	rogers cable inc. mtnk
c02172453	rogers cable inc. mtnk
c02172524	rogers cable inc. mtnk
c02172530	rogers cable inc. mtnk
c02172566	rogers cable inc. mtnk
c02172578	rogers cable inc. mtnk
c02172643	rogers cable inc. mtnk
c02172677	rogers cable inc. nmkt2
c02172736	rogers cable inc. baol
c02172769	rogers cable inc. rchrd
c02172772	rogers cable inc. rchrd
c02172781	rogers cable inc. rchrd
c02172794	rogers cable inc. rchrd
c02172813	rogers cable inc. rchrd
c02172814	rogers cable inc. rchrd
c02172818	rogers cable inc. rchrd
c02172839	rogers cable inc. rchrd
c02172845	rogers cable inc. rchrd
c02172902	rogers cable inc. slnt
c02172912	rogers cable inc. slnt
c02172930	rogers cable inc. slnt
c02172965	rogers cable inc. slnt
c02173028	rogers cable inc. slnt
c02173032	rogers cable inc. slnt
c02173036	rogers cable inc. slnt
c02173040	rogers cable inc. slnt
c02173042	rogers cable inc. slnt
c02173062	rogers cable inc. slnt
c02173096	rogers cable inc. popf
c02173106	rogers cable inc. pr
c02173129	rogers cable inc. pr
c02173135	rogers cable inc. pr
c02173159	rogers cable inc. pr
c02173184	rogers cable inc. pr
c02173227	rogers cable inc. nbsj
c02173232	rogers cable inc. nbsj
c02173301	rogers cable inc. etob
c02173336	rogers cable inc. etob
c02173356	rogers cable inc. etob
c02173361	rogers cable inc. etob
c02173363	rogers cable inc. etob
c02173384	rogers cable inc. etob
c02173452	rogers cable inc. etob
c02173488	rogers cable inc. etob
c02173524	rogers cable inc. etob
c02173551	rogers cable inc. etob
c02173557	rogers cable inc. strfrd2
c02173571	rogers cable inc. strfrd2
c02173579	rogers cable inc. wlfdle
c02173599	rogers cable inc. wlfdle
c02173629	rogers cable inc. wlfdle
c02173705	rogers cable inc. wlfdle
c02173749	rogers cable inc. wlfdle
c02173752	rogers cable inc. wlfdle
c02173753	rogers cable inc. wlfdle
c02173794	rogers cable inc. wlfdle
c02173803	rogers cable inc. wlfdle
c02173812	rogers cable inc. wlfdle
c02173826	rogers cable inc. wlfdle
c02173858	rogers cable inc. wlfdle
c02173886	rogers cable inc. mtwd
c02173887	rogers cable inc. mtwd
c02173893	rogers cable inc. mtwd
c02173899	rogers cable inc. mtwd
c02173906	rogers cable inc. mtwd
c02174034	rogers cable inc. ym
c02174044	rogers cable inc. ym
c02174048	rogers cable inc. ym
c02174057	rogers cable inc. ym
c02174075	rogers cable inc. ym
c02174076	rogers cable inc. ym
c02174099	rogers cable inc. ym
c02174101	rogers cable inc. ym
c02174170	rogers cable inc. ym
c02174221	rogers cable inc. ym
c02174306	rogers cable inc. ym
c02179765	retrix hosting
c02199524	teknion form
c02205580	etl electronique ltee
c02210591	videotron ltee
c02210976	videotron ltee
c02211058	videotron ltee
c02211066	videotron ltee
c02211108	videotron ltee
c02214123	bell canada
c02217667	deloitte & touche llp
c02229733	cp internet
c02253305	town of fort erie
c02254196	cogeco cable canada inc.
c02255178	salumatics
c02255639	commport inc.
c02256670	fcs stthomas london
c02258591	bentall real estate 333 bloor
c02260583	canadian print music newkirk
c02261670	hnr properties ltd 333 bloor
c02262133	bank nova scotia 03012 yorkmills
c02262488	dbp properties inc greensboro
c02279311	cogeco cable canada inc.
c02297447	subex world
c02316388	sympatico hse
c02319136	internet access solutions
c02345397	sympatico hse
c02351694	webmedia corp
c02352462	glentel inc.
c02359696	puffin host
c02366333	n.e.s.t. solutions
c02368493	primus nocc
c02368560	primus nocc
c02368607	primus nocc
c02368624	primus nocc
c02368634	primus nocc
c02427420	the commercial group
c02455491	creative people on-line inc.
c02460494	prime signal ltd
c02462658	travel cuts greensboro
c02467290	florence hyatt
c02467788	gestion juste pour rire inc.
c02473870	sage software
c02481020	sympatico hse
c02491225	cogeco cable inc.
c02495736	wyzdom technologies
c02500350	ledevoir
c02511100	softroute
c01545362	trios corporation
c01547002	videotron ltee
c01547036	videotron ltee
c01547121	videotron ltee
c01547143	videotron ltee
c01547223	videotron ltee
c01547233	videotron ltee
c01547252	videotron ltee
c01547283	videotron ltee
c01547342	videotron ltee
c01550011	rad international
c01569135	municipal insurance association of b.c.
c01569189	rogers cable inc. wlfdle
c01585260	cablevision du nord de quebec
c01601143	starkom canada
c01602818	nexicom inc.
c01621326	mediumcube inc.
c01650575	sympatico hse
c01656107	voxcom security systems
c01661629	diversified systems resources
c01719484	caspianis information systems
c01728305	tbaytel
c01765504	videotron ltee
c01765543	videotron ltee
c01765583	videotron ltee
c01765609	videotron ltee
c01765735	videotron ltee
c01765736	videotron ltee
c01765757	videotron ltee
c01765777	videotron ltee
c01765919	videotron ltee
c01765936	videotron ltee
c01766028	videotron ltee
c01766036	videotron ltee
c01766058	videotron ltee
c01766077	videotron ltee
c01766207	videotron ltee
c01766219	videotron ltee
c01766234	videotron ltee
c01766260	videotron ltee
c01766266	videotron ltee
c01847398	videotron ltee
c01847419	videotron ltee
c01847437	videotron ltee
c01847495	videotron ltee
c01847642	videotron ltee
c01847697	videotron ltee
c01848050	new edge - pepsi co.
c01860224	sympatico hse
c01874798	sympatico hse
c01879634	aeria games and entertainment
c01896759	tcn systems group inc.
c01910139	m-qube inc
c01912462	iweb dedicated cl
c01912723	iweb dedicated cl
c01912729	iweb dedicated cl
c01912826	iweb dedicated hd
c01912869	iweb dedicated hd
c01916370	private customer - the wire
c01922744	iweb dedicated cl2
c01923401	uducat.com corporation
c01942806	global mdm
c01945261	rep solution interactive
c01946231	radiant communications - staff (jim martin)
c01952981	notebook depot inc.
c01953999	ewmkt
c01962370	ontera
c02003165	sympatico hse
c02014950	ccroute inc
c02015494	videotron ltee
c02015547	videotron ltee
c02015584	videotron ltee
c02039683	sympatico hse
c02050184	sympatico hse
c02058264	iweb dedicated cl2
c02067702	4045076 canada inc
c02074703	bell mobility
c02074706	bell mobility
c02074707	bell mobility
c02078078	alexander first nation
c02104014	sympatico hse
c02114250	prosaid inc.
c02115271	le site
c02116323	sympatico hse
c02117366	a1voip network
c02125814	iweb dedicated cl2
c02133937	acn digital phone service
c02138517	rogers cable inc. bloor
c02138603	rogers cable inc. bloor
c02138605	rogers cable inc. bloor
c02138617	rogers cable inc. bloor
c02138627	rogers cable inc. mtmk
c02138680	rogers cable inc. ajax
c02138742	rogers cable inc. ajax
c02138752	rogers cable inc. baal
c02138794	rogers cable inc. bawk
c02138806	rogers cable inc. bbrsfd
c02138821	rogers cable inc. mtbo
c02138860	rogers cable inc. hnsn
c02138878	rogers cable inc. hnsn
c02138943	rogers cable inc. hnsn
c02138959	rogers cable inc. hnsn
c02138986	rogers cable inc. flfrd
c02139009	rogers cable inc. flfrd
c02139019	rogers cable inc. flfrd
c02139049	rogers cable inc. ktgc
c02139081	rogers cable inc. ktgc
c02139082	rogers cable inc. ktgc
c02139102	rogers cable inc. ktgc
c02139130	rogers cable inc. ktgc
c02139194	rogers cable inc. grnsbr
c02139203	rogers cable inc. grnsbr
c02139256	rogers cable inc. glph2
c02139322	rogers cable inc. lndn
c02139340	rogers cable inc. lndn
c02139385	rogers cable inc. lndn
c02139451	rogers cable inc. mtmk
c02139460	rogers cable inc. mtmk
c02139479	rogers cable inc. mtmc
c02139507	rogers cable inc. mtmc
c02139514	rogers cable inc. mtmc
c02139567	rogers cable inc. mtmc
c02139588	rogers cable inc. nbmn
c02139595	rogers cable inc. nbmn
c02139601	rogers cable inc. nbmn
c02139677	rogers cable inc. mtnk
c02139685	rogers cable inc. mtnk
c02139697	rogers cable inc. nmkt2
c02139704	rogers cable inc. nmkt2
c02139713	rogers cable inc. nmkt2
c02139719	rogers cable inc. nmkt2
c02139724	rogers cable inc. orvl
c02139815	rogers cable inc. slnt
c02139890	rogers cable inc. popf
c02139901	rogers cable inc. pr
c02139912	rogers cable inc. slnt
c02140002	rogers cable inc. etob
c02140080	rogers cable inc. etob
c02140108	rogers cable inc. nfsj
c02140125	rogers cable inc. strfrd2
c02140149	rogers cable inc. wlfdle
c02140154	rogers cable inc. wlfdle
c02140161	rogers cable inc. wlfdle
c02140164	rogers cable inc. wlfdle
